time,CS1_waiting_num,CS1_charging_num,CS1_waiting_time,CS2_waiting_num,CS2_charging_num,CS2_waiting_time,CS3_waiting_num,CS3_charging_num,CS3_waiting_time,CS4_waiting_num,CS4_charging_num,CS4_waiting_time,CS5_waiting_num,CS5_charging_num,CS5_waiting_time,CS6_waiting_num,CS6_charging_num,CS6_waiting_time,CS7_waiting_num,CS7_charging_num,CS7_waiting_time,CS8_waiting_num,CS8_charging_num,CS8_waiting_time,CS0_waiting_num,CS0_charging_num,CS0_waiting_time,CS9_waiting_num,CS9_charging_num,CS9_waiting_time
0.11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1.5349999999999997,0.0,0.0,0.0
0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1.5249999999999997,0.0,0.0,0.0
0.13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1.6400000000000003,0.0,0.0,0.0
0.14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1.6300000000000003,0.0,0.0,0.0
0.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.103333333333334,0.0,0.0,0.0
0.16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.093333333333334,0.0,0.0,0.0
0.17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.0833333333333344,0.0,0.0,0.0
0.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.0733333333333346,0.0,0.0,0.0
0.19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.063333333333335,0.0,0.0,0.0
0.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.053333333333335,0.0,0.0,0.0
0.21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.0433333333333352,0.0,0.0,0.0
0.22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.0333333333333354,0.0,0.0,0.0
0.23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.0233333333333356,0.0,0.0,0.0
0.24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.013333333333336,0.0,0.0,0.0
0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.003333333333336,0.0,0.0,0.0
0.26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9933333333333363,0.0,0.0,0.0
0.27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9833333333333365,0.0,0.0,0.0
0.28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9733333333333367,0.0,0.0,0.0
0.29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.963333333333337,0.0,0.0,0.0
0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.953333333333337,0.0,0.0,0.0
0.31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9433333333333374,0.0,0.0,0.0
0.32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9333333333333376,0.0,0.0,0.0
0.33,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.923333333333338,0.0,0.0,0.0
0.34,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.913333333333338,0.0,0.0,0.0
0.35,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.903333333333338,0.0,0.0,0.0
0.36,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.8933333333333384,0.0,0.0,0.0
0.37,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.8833333333333386,0.0,0.0,0.0
0.38,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.873333333333339,0.0,0.0,0.0
0.39,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.863333333333339,0.0,0.0,0.0
0.4,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.8533333333333393,0.0,0.0,0.0
0.41,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.8433333333333395,0.0,0.0,0.0
0.42,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.9750000000000068,0.0,0.0,0.0
0.43,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.965000000000007,0.0,0.0,0.0
0.44,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2.955000000000007,0.0,0.0,0.0
0.45,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.1950000000000074,0.0,0.0,0.0
0.46,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.1850000000000076,0.0,0.0,0.0
0.47,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.550000000000008,0.0,0.0,0.0
0.48,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.540000000000008,0.0,0.0,0.0
0.49,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.5300000000000082,0.0,0.0,0.0
0.5,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.5200000000000085,0.0,0.0,0.0
0.51,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.5100000000000087,0.0,0.0,0.0
0.52,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.500000000000009,0.0,0.0,0.0
0.53,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.490000000000009,0.0,0.0,0.0
0.54,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.4800000000000093,0.0,0.0,0.0
0.55,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3.8450000000000095,0.0,0.0,0.0
0.56,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.21000000000001,0.0,0.0,0.0
0.57,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.20000000000001,0.0,0.0,0.0
0.58,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.4233333333333436,0.0,0.0,0.0
0.59,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.413333333333344,0.0,0.0,0.0
0.6,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.403333333333344,0.0,0.0,0.0
0.61,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.393333333333344,0.0,0.0,0.0
0.62,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.383333333333344,0.0,0.0,0.0
0.63,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.373333333333345,0.0,0.0,0.0
0.64,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.363333333333345,0.0,0.0,0.0
0.65,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.353333333333345,0.0,0.0,0.0
0.66,0,0,1.3104166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.343333333333345,0.0,0.0,0.0
0.67,0,0,1.3004166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.3333333333333455,0.0,0.0,0.0
0.68,0,0,1.2904166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.323333333333346,0.0,0.0,0.0
0.69,0,0,1.2804166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.313333333333346,0.0,0.0,0.0
0.7,0,0,1.2704166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.303333333333346,0.0,0.0,0.0
0.71,0,0,1.2604166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.293333333333346,0.0,0.0,0.0
0.72,0,0,1.2504166666666672,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.2833333333333465,0.0,0.0,0.0
0.73,0,0,1.2404166666666672,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.273333333333347,0.0,0.0,0.0
0.74,0,0,1.2304166666666672,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.263333333333347,0.0,0.0,0.0
0.75,0,0,1.2204166666666671,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.253333333333347,0.0,0.0,0.0
0.76,0,0,1.2104166666666671,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.243333333333347,0.0,0.0,0.0
0.77,0,0,1.2004166666666671,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.233333333333348,0.0,1.0,0.0
0.78,0,0,1.1904166666666671,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.223333333333348,0.0,1.0,0.0
0.79,0,0,1.1804166666666671,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.930000000000014,0.0,1.0,0.0
0.8,0,0,1.170416666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4.920000000000014,0.0,1.0,0.0
0.81,0,0,1.160416666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.535000000000014,0.0,1.0,0.0
0.82,0,0,1.150416666666667,0,2,0.9587500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.525000000000015,0.0,1.0,0.0
0.83,0,0,1.140416666666667,0,2,0.9487500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.515000000000015,0.0,1.0,0.0
0.84,0,0,1.130416666666667,0,2,0.9387500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.505000000000015,0.0,1.0,0.0
0.85,0,0,1.120416666666667,0,2,0.9287500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.495000000000015,0.0,1.0,0.0
0.86,0,0,1.110416666666667,0,2,0.9187500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.485000000000015,0.0,1.0,0.0
0.87,0,0,1.100416666666667,0,2,0.9087500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5.475000000000016,0.0,1.0,0.0
0.88,0,0,1.090416666666667,0,2,0.8987500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.234166666666667,0,0,0.0,0,0,0.0,0.0,0.0,5.873333333333351,0.0,2.0,0.0
0.89,0,0,1.080416666666667,0,2,0.8887500000000002,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.224166666666667,0,0,0.0,0,0,0.0,0.0,0.0,5.863333333333351,0.0,2.0,0.0
0.9,0,0,1.070416666666667,0,2,0.8787500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.214166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.195000000000016,0.0,2.0,0.0
0.91,0,0,1.060416666666667,0,2,0.8687500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.204166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.1850000000000165,0.0,2.0,0.0
0.92,0,0,1.050416666666667,0,2,0.8587500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.194166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.175000000000017,0.0,2.0,0.0
0.93,0,0,1.040416666666667,0,2,0.8487500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.184166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.165000000000017,0.0,2.0,0.0
0.94,0,0,1.030416666666667,0,2,0.8387500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.174166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.155000000000017,0.0,2.0,0.0
0.95,0,0,1.020416666666667,0,2,0.8287500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.164166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.303333333333352,0.0,2.0,0.0
0.96,0,0,1.010416666666667,0,2,0.8187500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.154166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.2933333333333525,0.0,2.0,0.0
0.97,0,0,1.000416666666667,0,2,0.8087500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.144166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.283333333333353,0.0,2.0,0.0
0.98,0,0,0.990416666666667,0,2,0.7987500000000001,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.134166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.273333333333353,0.0,2.0,0.0
0.99,0,0,0.9804166666666669,0,2,0.7887500000000001,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.124166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.355000000000018,0.0,2.0,0.0
1.0,0,0,0.9704166666666669,0,2,0.77875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.114166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.345000000000018,0.0,2.0,0.0
1.01,0,0,0.9604166666666669,0,2,0.76875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.104166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.335000000000019,0.0,2.0,0.0
1.02,0,0,0.9504166666666669,0,2,0.75875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.094166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.325000000000019,0.0,2.0,0.0
1.03,0,0,0.9404166666666669,0,2,0.74875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.084166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.315000000000019,0.0,2.0,0.0
1.04,0,0,0.9304166666666669,0,2,0.73875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.074166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.305000000000019,0.0,2.0,0.0
1.05,0,0,0.9204166666666669,0,2,0.72875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.064166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.2950000000000195,0.0,2.0,0.0
1.06,0,0,0.9104166666666669,0,2,0.71875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.054166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.28500000000002,0.0,2.0,0.0
1.07,0,0,0.9004166666666669,0,2,0.70875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.044166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.27500000000002,0.0,2.0,0.0
1.08,0,0,0.8904166666666669,0,2,0.69875,0,2,0.0,0,1,0.0,0,0,0.0,0,0,1.034166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.26500000000002,0.0,2.0,0.0
1.09,0,0,0.8804166666666668,0,2,0.68875,0,2,0.9899999999999995,0,1,0.0,0,0,0.0,0,0,1.024166666666667,0,0,0.0,0,0,0.0,0.0,0.0,6.25500000000002,0.0,3.0,0.0
1.1,0,0,0.8704166666666668,0,2,0.67875,0,2,0.9799999999999995,0,1,0.0,0,0,0.0,0,0,1.0141666666666669,0,0,0.0,0,0,0.0,0.0,0.0,6.2450000000000205,0.0,3.0,0.0
1.11,0,0,0.9004166666666669,1,2,0.66875,0,2,0.9699999999999995,0,1,0.0,0,0,0.0,0,0,1.0041666666666669,0,0,0.0,0,0,0.0,0.0,0.0,6.235000000000021,0.0,3.0,0.0
1.12,0,0,0.8904166666666669,1,2,0.65875,0,2,0.9599999999999995,0,1,0.0,0,0,0.0,0,0,0.9941666666666669,0,0,0.0,0,0,0.0,0.0,0.0,6.225000000000021,0.0,3.0,0.0
1.13,0,0,1.649166666666667,2,2,0.6487499999999999,0,2,0.9499999999999995,0,1,0.0,0,0,0.0,0,0,0.9841666666666669,0,0,0.0,0,0,0.0,0.0,0.0,6.215000000000021,0.0,3.0,0.0
1.14,0,0,1.6391666666666669,2,2,0.6387499999999999,0,2,0.9399999999999995,0,1,0.0,0,0,0.0,0,0,0.9741666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.205000000000021,0.0,3.0,0.0
1.15,0,0,1.6291666666666669,2,2,0.6287499999999999,0,2,0.9299999999999995,0,1,0.0,0,0,0.0,0,0,0.9641666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.195000000000022,0.0,3.0,0.0
1.16,0,0,1.6191666666666669,2,2,0.6187499999999999,0,2,0.9199999999999995,0,1,0.0,0,0,0.0,0,0,0.9541666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.185000000000022,0.0,3.0,0.0
1.17,0,0,1.6091666666666669,2,2,0.6087499999999999,0,2,0.9099999999999995,0,1,0.0,0,0,0.0,0,0,0.9441666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.175000000000022,0.0,3.0,0.0
1.18,0,0,1.5991666666666668,2,2,0.5987499999999999,0,2,0.8999999999999995,0,1,0.0,0,0,0.0,0,0,0.9341666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.165000000000022,0.0,3.0,0.0
1.19,0,0,1.5891666666666668,2,2,0.6424999999999996,1,2,0.8899999999999995,0,1,0.0,0,0,0.0,0,0,0.9241666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.1550000000000225,0.0,3.0,0.0
1.2,0,0,1.5791666666666668,2,2,0.6324999999999996,1,2,0.8799999999999994,0,1,0.0,0,0,0.0,0,0,0.9141666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.145000000000023,0.0,3.0,0.0
1.21,0,0,1.5691666666666668,2,2,0.6224999999999996,1,2,0.8699999999999994,0,1,0.0,0,0,0.0,0,0,0.9041666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.135000000000023,0.0,3.0,0.0
1.22,0,0,1.5591666666666668,2,2,0.6124999999999996,1,2,0.8599999999999994,0,1,0.0,0,0,0.0,0,0,0.8941666666666668,0,0,0.0,0,0,0.0,0.0,0.0,6.125000000000023,0.0,3.0,0.0
1.23,0,0,1.5491666666666668,2,2,0.6024999999999996,1,2,0.8499999999999994,0,1,0.0,0,0,0.0,0,0,0.8841666666666668,0,0,0.0,0,1,0.0,0.0,0.0,6.115000000000023,0.0,3.0,0.0
1.24,0,0,1.5391666666666668,2,2,0.5924999999999996,1,2,0.8399999999999994,0,1,0.0,0,0,0.0,0,0,0.8741666666666668,0,0,0.0,0,1,0.0,0.0,0.0,6.1050000000000235,0.0,3.0,0.0
1.25,0,0,1.5291666666666668,2,2,0.5824999999999996,1,2,0.8299999999999994,0,1,0.0,0,0,0.0,0,0,0.8641666666666667,0,0,0.0,0,1,0.0,0.0,0.0,6.095000000000024,0.0,3.0,0.0
1.26,0,0,1.5191666666666668,2,2,0.5724999999999996,1,2,0.8199999999999994,0,1,0.0,0,0,0.0,0,0,0.8541666666666667,0,0,0.0,0,1,0.0,0.0,0.0,6.085000000000024,0.0,3.0,0.0
1.27,0,0,1.5091666666666668,2,2,0.5624999999999996,1,2,0.8099999999999994,0,1,0.0,0,0,0.0,0,0,0.8441666666666667,0,0,1.1312499999999999,0,2,0.0,0.0,0.0,6.075000000000024,0.0,3.0,0.0
1.28,0,0,1.4991666666666668,2,2,0.5524999999999995,1,2,0.7999999999999994,0,1,0.0,0,0,0.0,0,0,0.8341666666666667,0,0,1.1212499999999999,0,2,0.0,0.0,0.0,6.065000000000024,0.0,3.0,0.0
1.29,0,0,1.4891666666666667,2,2,0.5424999999999995,1,2,0.7899999999999994,0,1,0.0,0,0,0.0,0,0,0.8241666666666667,0,0,1.1112499999999998,0,2,0.0,0.0,0.0,6.055000000000025,0.0,3.0,0.0
1.3,0,0,1.4791666666666667,2,2,0.5324999999999995,1,2,0.7799999999999994,0,1,0.0,0,0,0.0,0,0,0.8141666666666667,0,0,1.1012499999999998,0,2,0.0,0.0,0.0,6.045000000000025,0.0,3.0,0.0
1.31,0,0,1.4691666666666667,2,2,0.5224999999999995,1,2,0.7699999999999994,0,1,0.0,0,0,0.0,0,0,0.8041666666666667,0,0,1.0912499999999998,0,2,0.0,0.0,0.0,6.035000000000025,0.0,3.0,0.0
