time,distance,position,state,cact_mode,SOC,action,act_mode
0.05,0,P0,0,,0.5,-1,0.0
0.1,0,P0,0,,0.5,-1,0.0
0.15,0,P0,0,,0.5,-1,0.0
0.2,0,P0,0,,0.5,-1,0.0
0.25,0,P0,0,,0.5,-1,0.0
0.3,0,P0,0,,0.5,-1,0.0
0.35,0,P0,0,,0.5,-1,0.0
0.4,0,P0,0,,0.5,-1,0.0
0.45,0,P0,0,,0.5,-1,0.0
0.5,0,P0,0,,0.5,-1,0.0
0.55,0,P0,0,,0.5,-1,0.0
0.6,5.0,0-2,0,,0.45,-1,0.0
0.65,10.0,0-2,0,,0.45,-1,0.0
0.7,15.0,0-2,0,,0.45,-1,0.0
0.75,20.0,0-2,0,,0.45,-1,0.0
0.8,25.0,2-3,0,,0.4,-1,0.0
0.85,30.0,2-3,0,,0.4,-1,0.0
0.9,35.0,2-3,0,,0.4,-1,0.0
0.95,40.0,2-3,0,,0.4,-1,0.0
1.0,45.0,3-10,0,,0.30000000000000004,-1,0.0
1.05,50.0,3-10,0,,0.30000000000000004,-1,0.0
1.1,55.0,3-10,0,,0.30000000000000004,-1,0.0
1.15,60.0,3-10,0,,0.30000000000000004,-1,0.0
1.2,65.0,3-10,0,,0.30000000000000004,-1,0.0
1.25,70.0,3-10,0,,0.30000000000000004,-1,0.0
1.3,75.0,3-10,0,,0.30000000000000004,-1,0.0
1.35,80.0,3-10,0,,0.30000000000000004,-1,0.0
1.4,80.0,P10,2,,0.8,16,3.0
1.45,80.0,P10,2,,0.8,16,3.0
1.5,80.0,P10,2,,0.8,16,3.0
1.55,80.0,P10,2,,0.8,16,3.0
1.6,80.0,P10,2,,0.8,16,3.0
1.65,80.0,P10,2,,0.8,16,3.0
1.7,80.0,P10,2,,0.8,16,3.0
1.75,80.0,P10,2,,0.8,16,3.0
1.8,80.0,P10,2,,0.8,16,3.0
1.85,80.0,P10,2,,0.8,16,3.0
1.9,80.0,P10,2,,0.8,16,3.0
1.95,80.0,P10,2,,0.8,16,3.0
2.0,80.0,P10,2,,0.8,16,3.0
2.05,80.0,P10,2,,0.8,16,3.0
2.1,80.0,P10,2,,0.8,16,3.0
2.15,80.0,P10,2,,0.8,16,3.0
2.2,80.0,P10,2,,0.8,16,3.0
2.25,80.0,P10,2,,0.8,16,3.0
2.3,80.0,P10,2,,0.8,16,3.0
2.35,80.0,P10,2,,0.8,16,3.0
2.4,80.0,P10,2,,0.8,16,3.0
2.45,80.0,P10,2,,0.8,16,3.0
2.5,80.0,P10,2,,0.8,16,3.0
2.55,80.0,P10,2,,0.8,16,3.0
2.6,80.0,P10,0,,0.8,-1,0.0
2.65,85.0,10-9,0,,0.75,-1,0.0
2.7,90.0,10-9,0,,0.75,-1,0.0
2.75,95.0,10-9,0,,0.75,-1,0.0
2.8,100.0,10-9,0,,0.75,-1,0.0
2.85,105.0,9-14,0,,0.65,-1,0.0
2.9,110.0,9-14,0,,0.65,-1,0.0
2.95,115.0,9-14,0,,0.65,-1,0.0
3.0,120.0,9-14,0,,0.65,-1,0.0
3.05,125.0,9-14,0,,0.65,-1,0.0
3.1,130.0,9-14,0,,0.65,-1,0.0
3.15,135.0,9-14,0,,0.65,-1,0.0
3.2,140.0,9-14,0,,0.65,-1,0.0
3.25,145.0,14-21,0,,0.6,-1,0.0
3.3,150.0,14-21,0,,0.6,-1,0.0
3.35,155.0,14-21,0,,0.6,-1,0.0
3.4,160.0,14-21,0,,0.6,-1,0.0
3.45,165.0,21-23,0,,0.53,-1,0.0
3.5,170.0,21-23,0,,0.53,-1,0.0
3.55,175.0,21-23,0,,0.53,-1,0.0
3.6,180.0,21-23,0,,0.53,-1,0.0
3.65,185.0,21-23,0,,0.53,-1,0.0
3.7,190.0,21-23,0,,0.53,-1,0.0
