time,distance,position,state,cact_mode,SOC,action,act_mode
0.05,0,P0,0,,0.5,-1,0.0
0.1,0,P0,0,,0.5,-1,0.0
0.15,0,P0,0,,0.5,-1,0.0
0.2,0,P0,0,,0.5,-1,0.0
0.25,0,P0,0,,0.5,-1,0.0
0.3,0,P0,0,,0.5,-1,0.0
0.35,0,P0,0,,0.5,-1,0.0
0.4,0,P0,0,,0.5,-1,0.0
0.45,0,P0,0,,0.5,-1,0.0
0.5,0,P0,0,,0.5,-1,0.0
0.55,0,P0,0,,0.5,-1,0.0
0.6,5.0,0-2,0,,0.45,-1,0.0
0.65,10.0,0-2,0,,0.45,-1,0.0
0.7,15.0,0-2,0,,0.45,-1,0.0
0.75,20.0,0-2,0,,0.45,-1,0.0
0.8,25.0,2-3,0,,0.4,-1,0.0
0.85,30.0,2-3,0,,0.4,-1,0.0
0.9,35.0,2-3,0,,0.4,-1,0.0
0.95,40.0,2-3,0,,0.4,-1,0.0
1.0,45.0,3-10,0,,0.30000000000000004,-1,0.0
1.05,50.0,3-10,0,,0.30000000000000004,-1,0.0
1.1,55.0,3-10,0,,0.30000000000000004,-1,0.0
1.15,60.0,3-10,0,,0.30000000000000004,-1,0.0
1.2,65.0,3-10,0,,0.30000000000000004,-1,0.0
1.25,70.0,3-10,0,,0.30000000000000004,-1,0.0
1.3,75.0,3-10,0,,0.30000000000000004,-1,0.0
1.35,80.0,3-10,0,,0.30000000000000004,-1,0.0
1.4,85.0,10-9,0,,0.25000000000000006,-1,0.0
1.45,90.0,10-9,0,,0.25000000000000006,-1,0.0
1.5,95.0,10-9,0,,0.25000000000000006,-1,0.0
1.55,100.0,10-9,0,,0.25000000000000006,-1,0.0
1.6,105.0,9-16,0,,0.18000000000000005,-1,0.0
1.65,110.0,9-16,0,,0.18000000000000005,-1,0.0
1.7,115.0,9-16,0,,0.18000000000000005,-1,0.0
1.75,120.0,9-16,0,,0.18000000000000005,-1,0.0
1.8,125.0,9-16,0,,0.18000000000000005,-1,0.0
1.85,130.0,9-16,0,,0.18000000000000005,-1,0.0
1.9,135.0,16-18,0,,0.13000000000000006,-1,0.0
1.95,140.0,16-18,0,,0.13000000000000006,-1,0.0
2.0,145.0,16-18,0,,0.13000000000000006,-1,0.0
2.05,150.0,16-18,0,,0.13000000000000006,-1,0.0
2.1,150.0,P18,2,,0.6,12,6.0
2.15,150.0,P18,2,,0.6,12,6.0
2.2,150.0,P18,2,,0.6,12,6.0
2.25,150.0,P18,2,,0.6,12,6.0
2.3,150.0,P18,2,,0.6,12,6.0
2.35,150.0,P18,2,,0.6,12,6.0
2.4,150.0,P18,2,,0.6,12,6.0
2.45,150.0,P18,2,,0.6,12,6.0
2.5,150.0,P18,2,,0.6,12,6.0
2.55,150.0,P18,2,,0.6,12,6.0
2.6,150.0,P18,2,,0.6,12,6.0
2.65,150.0,P18,2,,0.6,12,6.0
2.7,150.0,P18,2,,0.6,12,6.0
2.75,150.0,P18,2,,0.6,12,6.0
2.8,150.0,P18,2,,0.6,12,6.0
2.85,150.0,P18,2,,0.6,12,6.0
2.9,150.0,P18,2,,0.6,12,6.0
2.95,150.0,P18,2,,0.6,12,6.0
3.0,150.0,P18,2,,0.6,12,6.0
3.05,150.0,P18,2,,0.6,12,6.0
3.1,150.0,P18,2,,0.6,12,6.0
3.15,150.0,P18,2,,0.6,12,6.0
3.2,150.0,P18,2,,0.6,12,6.0
3.25,150.0,P18,0,,0.5,-1,0.0
3.3,155.0,18-23,0,,0.5,-1,0.0
3.35,160.0,18-23,0,,0.5,-1,0.0
3.4,165.0,18-23,0,,0.5,-1,0.0
3.45,170.0,18-23,0,,0.5,-1,0.0
3.5,175.0,18-23,0,,0.5,-1,0.0
3.55,180.0,18-23,0,,0.5,-1,0.0
3.6,185.0,18-23,0,,0.5,-1,0.0
3.65,190.0,18-23,0,,0.5,-1,0.0
